required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number,competitor_price_booking,competitor_price_expedia,competitor_price_hotels,competitor_price_trivago,competitor_min_price,competitor_max_price,competitor_avg_price,competitor_price_std,price_vs_competitors,price_advantage,is_cheapest,competitor_count,price_volatility,price_position_below,price_position_above
0,82,2018,8,19,0,0,0,150.3,3,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,6,33,173.34167034288456,197.0026808242873,145.16646521766208,130.10760351986346,130.10760351986346,197.0026808242873,161.40460497617434,29.73715978721134,-0.06879980269344564,-0.15519766665330814,0,4,0.1831053977291712,0,0
0,49,2018,11,15,0,0,0,75.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,3,46,81.11841244817568,63.74196787463233,80.01445898997275,101.21164884751333,63.74196787463233,101.21164884751333,81.52162204007352,15.343265366874332,-0.07999867859434513,-0.1766188352940399,0,4,0.185930244553645,0,0
0,86,2018,7,27,0,0,0,139.95,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,4,30,136.70137610436078,157.32074051411874,125.74558964197723,129.17015417198957,125.74558964197723,157.32074051411874,137.23446510811158,14.151207415184153,0.01978755766453526,-0.11296149947259021,0,4,0.10237105054891092,0,0
0,9,2018,8,14,0,0,0,116.27,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,1,33,134.1642085623705,123.20619307670891,141.21822393195455,130.05436212285687,123.20619307670891,141.21822393195455,132.16074692347271,7.542604320802597,-0.1202380229636127,0.05629743849313161,1,4,0.05664285080300218,1,0
0,74,2017,9,18,0,0,0,101.5,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,38,115.14257552203519,125.78103747139755,116.961292051389,138.01467542315146,115.14257552203519,138.01467542315146,123.9748951169933,10.449530749255276,-0.18128585707440256,0.11848419631211364,1,4,0.08361303875848915,1,0
0,20,2018,1,25,0,0,0,91.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,3,4,100.53529335022418,70.98230318155954,97.03721288116033,96.42787316456997,70.98230318155954,100.53529335022418,91.2456706443785,13.629604242125549,-0.002692408775600818,-0.2820096829943501,0,4,0.14775332161299803,0,0
0,5,2017,8,16,0,0,0,92.25,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,2,33,101.86794253547035,78.75897616601097,109.42047108524872,78.77834679663924,78.75897616601097,109.42047108524872,92.20643414584232,15.81998175400611,0.0004724817151997146,-0.17129506363252073,0,4,0.16973057599491692,0,0
0,219,2018,9,13,0,0,0,136.1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,3,37,154.36077061162268,108.88262734302178,140.5397428457993,125.86995686238306,108.88262734302178,154.36077061162268,132.41327441570672,19.529792921567527,0.02784256790387139,-0.24996983744002718,0,4,0.14638568018886947,0,0
0,14,2017,9,9,0,0,0,113.0,2,True,False,False,False,False,False,False,False,False,False,True,False,True,2,3,5,36,112.64867574715913,98.08218803593482,133.55135034207095,95.08280348780826,95.08280348780826,133.55135034207095,109.84125440324328,17.57021892564002,0.028757370023839133,-0.1884378231915419,0,4,0.1585169621206119,0,0
0,298,2018,5,10,0,0,0,93.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,3,19,113.43906336859632,108.09255999810978,107.471978383818,96.1959484606083,96.1959484606083,113.43906336859632,106.2998875527831,7.24902034576397,-0.12511666624462853,0.03322331669630587,1,4,0.06755850831808209,1,0
0,36,2018,9,6,0,0,0,99.68,0,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,3,36,89.17986917798012,85.26852169451195,85.2474154037659,113.80003853466128,85.2474154037659,113.80003853466128,93.3739612027298,13.742318330933719,0.06753530337626767,-0.16930231289565328,0,4,0.14561557187806393,0,0
0,291,2018,8,19,0,0,0,115.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,6,33,141.05754100535125,128.3467582917529,131.6512189055846,121.95018801689419,121.95018801689419,141.05754100535125,130.75142655489574,7.963873651241508,-0.12046848718918211,0.056992023791971144,1,4,0.060446204337098915,1,0
0,23,2017,9,16,0,0,0,68.0,1,False,False,False,False,True,False,False,False,False,False,True,False,True,2,5,5,37,66.46657605004079,84.92051542348688,77.52366968140208,67.98484921990205,66.46657605004079,84.92051542348688,74.22390259370795,8.648851387506177,-0.08385307665344392,-0.023070602415336445,0,4,0.11497477649118412,0,0
0,53,2018,9,1,0,0,0,121.35,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,6,5,35,106.48638981488891,96.92184712794825,117.39772429266301,108.78464127523893,96.92184712794825,117.39772429266301,107.39765062768477,8.416215927114024,0.12991298497472545,-0.25203969585725805,0,4,0.07764205108117465,0,1
0,125,2018,8,22,0,0,0,103.05,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,2,34,112.94409896919879,81.8695836844814,106.3914419483263,124.20915810497586,81.8695836844814,124.20915810497586,106.35357067674559,17.904600143085894,-0.031062151046969272,-0.25870922218373765,0,4,0.16678159869501483,0,0
0,39,2018,3,10,0,0,0,51.28,1,False,True,False,False,False,False,False,False,False,False,False,True,False,1,4,5,10,50.918674339367975,67.40848653351243,46.21005527377221,69.72304311668202,46.21005527377221,69.72304311668202,58.56506481583366,11.744788000668352,-0.12439267059197492,-0.10971518419943062,0,4,0.19717577806691713,1,0
0,171,2018,7,22,0,0,0,63.75,0,False,True,False,False,False,False,False,False,False,False,True,False,False,2,8,6,29,76.1895294973107,72.90247691919207,69.91049640289555,63.211383139084205,63.211383139084205,76.1895294973107,70.55347148962063,5.525777612952928,-0.09643000331488319,-0.008520883963742329,0,4,0.07722584939508467,0,0
0,266,2018,12,26,0,0,0,104.55,0,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,2,52,106.448765537954,89.49223013391116,114.95538692830057,115.22914421237894,89.49223013391116,115.22914421237894,106.53138170313616,12.068615611446612,-0.018599042568109632,-0.1682578458884892,0,4,0.11223342823553276,0,0
0,59,2017,11,28,0,0,0,106.2,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,6,1,48,119.7446164987602,100.42417223761012,128.8354433563408,95.13005995888503,95.13005995888503,128.8354433563408,111.03357301289904,15.89832253842283,-0.04353253598654805,-0.11636637300448854,0,4,0.14190677054093748,0,0
0,64,2018,4,26,0,0,0,94.78,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,3,17,91.15927843282299,124.34214575069707,105.90894474395729,79.91976610776108,79.91976610776108,124.34214575069707,100.3325337588096,19.221407544087377,-0.05534130905292788,-0.18593940668197018,0,4,0.18968643959735504,0,0
0,2,2018,5,15,1,0,2,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,1,20,59.56262601325766,58.675301749293176,66.0087208417083,58.299415795700476,58.299415795700476,66.0087208417083,60.6365160999899,3.6204154120308663,0.07196132265934767,-0.1149339854069976,0,4,0.05873815785041523,0,0
0,104,2018,10,17,0,0,0,108.0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,2,42,107.83827585753757,128.14484527827108,99.0037137485426,92.17328562792686,92.17328562792686,128.14484527827108,106.79003012806952,15.61412706230233,0.011330363616148514,-0.17170608885485936,0,4,0.14485687631546795,0,0
0,14,2018,5,23,0,0,0,127.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,2,21,139.58971369747414,115.6002668506468,144.96474655393726,147.0381003636639,115.6002668506468,147.0381003636639,136.79820686643052,14.476336560088127,-0.071625258041558,-0.09861338091962556,0,4,0.10505460767076756,0,0
0,121,2018,7,7,0,0,0,103.5,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,5,5,27,116.14723425385247,103.00035586774729,101.52360387796313,122.13180405128915,101.52360387796313,122.13180405128915,110.700749512713,10.063949989743996,-0.06504698066101224,-0.019467355831975876,0,4,0.09009742578852246,0,0
0,10,2018,5,29,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,8,1,22,119.45725726407971,138.1138325537514,131.9095941406691,151.7084311742728,119.45725726407971,151.7084311742728,135.29727878319324,13.4119547035329,-0.18697551799050438,0.07916854514056779,1,4,0.0984022192025357,1,0
0,115,2018,10,13,0,0,0,108.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,5,41,137.64660810124573,85.8985590532185,102.87245247743803,148.52248830201532,85.8985590532185,148.52248830201532,118.7350269834794,29.296163845982154,-0.09041162710118435,-0.2572969929924963,0,4,0.24467496758508545,0,0
0,37,2018,10,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,5,41,108.10064114983872,89.8611636766424,87.66060163692077,100.34426650694668,87.66060163692077,108.10064114983872,96.49166824258714,9.514236587706815,-0.015459036720527777,-0.08372516530833424,0,4,0.09759025318997183,0,0
0,222,2018,10,2,0,0,0,102.85,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,1,40,128.40812510123777,107.28119583186336,111.0328344124063,95.96103932146598,95.96103932146598,128.40812510123777,110.67079866674335,13.448794819600675,-0.07066722894350551,-0.07178914200226878,0,4,0.1204325121712043,0,0
0,0,2018,9,27,0,0,0,160.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,2,1,3,39,139.87988314428486,178.84274534823916,190.20536801179844,173.52661038639417,139.87988314428486,190.20536801179844,170.61365172267915,21.637954218289547,-0.0622086897239086,-0.14383853062674792,0,4,0.12608527352623217,0,0
0,192,2018,6,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,6,25,80.58199703284903,75.54879689952693,85.70851981336759,125.46080118028574,75.54879689952693,125.46080118028574,91.82502873150733,22.80422734200168,0.034576316635589154,-0.2574654249801146,0,4,0.24566894999797945,0,0
0,143,2018,4,22,0,0,0,77.03,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,6,16,74.18432407215117,77.16575165417578,66.65382487419237,92.0887854469835,66.65382487419237,92.0887854469835,77.5231715118757,10.670449175443327,-0.006361601341350601,-0.15567261361808474,0,4,0.13588917729627806,0,0
0,21,2018,8,28,0,0,0,125.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,1,35,110.35386395664437,120.7393847785915,150.99155843645977,144.88083957219982,110.35386395664437,150.99155843645977,131.74141168597384,19.336360473105998,-0.051171545831336984,-0.13271973919381538,0,4,0.14566939003820448,0,0
0,18,2018,5,9,0,0,0,136.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,1,3,2,19,144.41833512596043,108.05308324488605,122.47993733617018,163.67697657174006,108.05308324488605,163.67697657174006,134.65708306968918,24.45057562696578,0.009972865145280329,-0.25864062288510975,0,4,0.18023810532919343,0,0
0,175,2018,9,17,0,0,0,140.4,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,0,38,148.64588527754745,136.45455835953942,150.8994316217487,124.75422730094019,124.75422730094019,150.8994316217487,140.18852563994395,12.088707069814257,0.001508499779783712,-0.1254127658641825,0,4,0.0856210305690324,0,0
0,87,2018,6,12,0,0,0,134.42,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,1,24,145.78140645216203,172.47587150444275,124.15920905155727,137.26170293040707,124.15920905155727,172.47587150444275,144.91954748464227,20.410193772044263,-0.07245087130675011,-0.08264220613858704,0,4,0.13987292397677148,0,0
0,202,2018,10,15,0,0,0,120.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,0,42,139.53657902187524,111.39592308912374,109.44507397179693,109.388049833339,109.388049833339,139.53657902187524,117.44140647903373,14.75965679303624,0.021786128058872006,-0.09701196961486301,0,4,0.1246156832462891,0,0
0,14,2017,10,13,0,0,0,131.43,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,4,41,166.49705674949638,144.07610268567544,119.30384804579344,177.50528537442108,119.30384804579344,177.50528537442108,151.8455732138466,25.770883746068773,-0.13444957782927924,-0.1016409122826623,0,4,0.16860732832617056,1,0
0,49,2018,12,8,0,0,0,98.1,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,5,49,120.07430170988292,92.30932200218054,109.15479014817531,89.5514617250172,89.5514617250172,120.07430170988292,102.772468896314,14.426363792519428,-0.04546420793907367,-0.09545950574466903,0,4,0.13901918250527287,0,0
0,86,2018,7,17,0,0,0,114.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,1,29,99.94951272240493,95.73764629756852,129.2801716525301,103.48117410776864,95.73764629756852,129.2801716525301,107.11212619506804,15.113877476916857,0.06710606968852158,-0.1938877173221556,0,4,0.13979817074031733,0,0
0,16,2018,6,17,0,0,0,129.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,6,24,125.8674022916508,120.80213761960584,115.36806309838887,171.011509838903,115.36806309838887,171.011509838903,133.26227821213712,25.528720534679838,-0.031984131363506314,-0.11816040362908284,0,4,0.1901406774458567,0,0
0,0,2018,10,8,0,0,0,87.2,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,41,81.76557318072706,90.18310633299531,78.5262529699667,117.76393520272676,78.5262529699667,117.76393520272676,92.05971692160396,17.826502242756295,-0.05278874500279411,-0.1104566524185316,0,4,0.19155981591663152,0,0
0,140,2018,8,9,0,0,0,86.05,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,5,3,32,77.55996147299753,80.88291562273051,102.89019214273745,104.38346393375991,77.55996147299753,104.38346393375991,91.42913329305634,14.174474551445535,-0.058833908835323766,-0.10946419216515821,0,4,0.15335505209709005,0,0
0,46,2018,3,18,0,0,0,74.8,0,False,False,True,False,False,False,False,False,False,False,True,False,True,2,4,6,11,80.07889355597223,83.55544722005484,79.87728592624335,103.15824126247875,79.87728592624335,103.15824126247875,86.6674669911873,11.122741897100621,-0.13693104694514763,0.06356357589479925,1,4,0.1268742245994027,1,0
0,4,2018,9,11,0,0,0,149.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,1,37,160.10074211532336,192.5836785706679,169.72281490060297,123.55514175832272,123.55514175832272,192.5836785706679,161.49059433622924,28.7261761819944,-0.07734564596513509,-0.20593929058369848,0,4,0.17678670140471972,0,0
0,33,2018,10,2,0,0,0,108.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,1,40,99.84952304947889,88.27991761347684,95.019034675106,131.46554303076402,88.27991761347684,131.46554303076402,103.65350459220645,19.138800075824093,0.04193293246469122,-0.22338129576496893,0,4,0.18287777509602254,0,0
0,22,2017,9,17,0,0,0,109.25,3,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,6,37,125.36139631416249,127.51467225798217,94.98113212964205,99.27271313868333,94.98113212964205,127.51467225798217,111.78247846011752,17.035926730436586,-0.02265541518674656,-0.1502284459073622,0,4,0.15105118244462842,0,0
0,43,2018,11,30,0,0,0,88.4,4,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,48,102.29122706142877,69.01197584905414,88.09883616378673,90.01854120900606,69.01197584905414,102.29122706142877,87.35514507081892,13.750214031778906,0.011961000446327686,-0.2809370969663607,0,4,0.1556243727601574,0,0
0,55,2018,4,6,0,0,0,104.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,1,4,14,86.28368295285536,81.17736738667855,109.76618893882058,100.93613647346089,81.17736738667855,109.76618893882058,94.54084393795384,13.158952720238881,0.10005364526102714,-0.2811452668156704,0,4,0.13773117525301087,0,1
0,191,2018,6,3,0,0,0,132.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,22,132.27040777001906,112.43449160375275,130.3928911966109,172.13171375954013,112.43449160375275,172.13171375954013,136.80737608248072,25.189786474916588,-0.035139743339440734,-0.17401695971731695,0,4,0.18278982730097082,0,0
0,0,2018,1,1,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,0,1,129.0937929700383,109.11205958777995,116.96685256809967,91.15019613377652,91.15019613377652,129.0937929700383,111.5807253149236,15.908265551531239,-0.05897725880836737,-0.1519448608305442,0,4,0.14130541002494726,0,0
1,30,2018,11,13,1,0,3,67.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,1,46,70.9762195060751,53.9967859832187,73.54647960075324,65.6063984966499,53.9967859832187,73.54647960075324,66.03147089667424,8.678329757581462,0.014667689363475097,-0.24081459257264834,0,4,0.12946649747487546,0,0
