lead_time,arrival_year,arrival_month,arrival_date,arrival_week_number,arrival_day_of_week,stays_in_weekend_nights,stays_in_week_nights,total_guests,total_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,room_type_value,meal_plan_value,market_segment_value,distribution_channel_value,customer_type_value,deposit_type_value,booking_status_Not_Canceled,avg_price_per_room
34,2015,12,8,50,4,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,5,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,3,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,3,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,2,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,3,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,4,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,5,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,5,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,3,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,4,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,3,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
34,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,0,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,2,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,5,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,3,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,2,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,6,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,3,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
25,2015,12,8,50,1,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,0,1,0,90.0
22,2015,11,17,47,5,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,0,62.0
221,2016,6,10,24,3,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,3,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,5,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,4,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,3,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,3,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,1,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,1,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,0,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,0,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,6,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,6,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,1,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,6,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,0,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,2,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,2,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,5,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,0,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,0,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
221,2016,6,10,24,6,1,2,2.0,3,2,0.0,0,0,1,0,0,15,0,0,1,0,3.0,2,0,1,0,80.0
1,2015,11,17,47,3,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,3,0,1,91.0
22,2015,11,17,47,3,0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,1,1,0,1.0,1,1,0,1,62.0
22,2015,11,17,47,2,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,62.0
22,2015,11,17,47,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,62.0
22,2015,11,17,47,5,0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,1,1,0,1.0,1,1,0,1,62.0
8,2016,4,1,14,2,0,2,2.0,2,2,0.0,0,1,0,1,1,0,0,1,1,0,1.0,1,0,0,1,84.0
22,2015,11,17,47,3,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,62.0
22,2015,11,17,47,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,62.0
22,2015,11,17,47,3,0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,1,1,0,1.0,1,1,0,1,62.0
22,2015,11,17,47,5,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,62.0
0,2015,11,17,47,3,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,79.0
0,2015,11,17,47,0,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,89.0
22,2015,11,17,47,1,0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,1,1,0,1.0,1,1,0,1,62.0
0,2015,11,17,47,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,89.0
22,2015,11,17,47,2,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,62.0
22,2015,11,17,47,4,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,71.0
22,2015,11,17,47,5,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,62.0
22,2015,11,17,47,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,62.0
11,2015,11,17,47,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,3,2.0,2,3,0,1,85.0
4,2015,11,17,47,0,0,1,1.0,1,1,0.0,0,0,0,0,0,0,1,2,1,0,2.0,2,3,0,1,100.0
20,2015,11,11,46,2,2,5,1.0,7,1,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,3,0,1,68.85
53,2015,11,14,46,3,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,60.0
13,2015,11,15,47,0,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,1,1,3,2.0,2,3,0,1,85.0
0,2015,11,17,47,2,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,1,60.0
20,2015,11,11,46,2,2,5,1.0,7,1,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,3,0,1,68.85
10,2015,11,14,46,4,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,43.5
4,2015,11,17,47,4,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,2,1,0,2.0,2,3,0,1,91.0
6,2015,11,17,47,2,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,85.0
22,2015,12,9,50,0,1,4,2.0,5,2,0.0,0,0,1,0,0,0,0,0,2,0,0.0,0,0,0,0,80.75
22,2015,12,9,50,3,1,4,2.0,5,2,0.0,0,0,1,0,0,0,0,0,2,0,0.0,0,0,0,0,80.75
8,2017,3,15,11,6,0,1,1.0,1,1,0.0,0,1,1,1,0,0,0,0,1,0,5.0,0,0,0,0,79.0
42,2015,12,28,53,6,1,2,2.0,3,2,0.0,0,0,1,0,0,0,0,2,1,3,2.0,2,3,0,0,93.3
42,2015,12,28,53,5,1,2,3.0,3,2,1.0,0,0,1,0,0,0,0,3,1,3,2.0,2,3,0,0,110.8
58,2015,12,27,53,3,2,4,2.0,6,2,0.0,0,0,1,0,0,0,0,1,2,0,2.0,2,1,0,0,77.35
58,2015,12,27,53,2,2,4,2.0,6,2,0.0,0,0,1,0,0,0,0,2,2,0,2.0,2,1,0,0,77.35
58,2015,12,27,53,6,2,4,2.0,6,2,0.0,0,0,1,0,0,0,0,0,2,0,2.0,2,1,0,0,77.35
58,2015,12,27,53,3,2,4,2.0,6,2,0.0,0,0,1,0,0,0,0,1,2,0,2.0,2,1,0,0,77.35
1,2015,11,19,47,4,0,1,1.0,1,1,0.0,0,1,1,0,0,0,0,0,1,0,1.0,1,0,0,0,65.0
2,2015,11,20,47,3,0,2,4.0,2,2,2.0,0,1,0,0,3,0,0,1,3,0,0.0,0,0,0,1,74.0
4,2016,2,1,6,1,1,0,1.0,1,1,0.0,0,1,0,1,0,0,0,1,1,0,1.0,0,0,0,1,41.0
25,2015,11,17,47,4,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,3,0,1,101.0
35,2015,11,18,47,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,3,0,1,113.4
54,2015,11,18,47,2,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,65.0
54,2015,11,18,47,2,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,1,1,0,1.0,1,0,0,1,65.0
54,2015,11,18,47,3,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,65.0
5,2015,11,17,47,3,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,0,3.0,2,3,0,1,86.6
49,2015,11,16,47,2,1,2,2.0,3,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,2,0,1,60.0
65,2015,11,18,47,0,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,2,4,0,2.0,2,3,0,1,81.9
32,2015,11,20,47,3,0,2,1.0,2,1,0.0,0,0,1,0,0,0,0,0,1,0,3.0,2,1,0,0,73.0
2,2015,11,14,46,0,2,3,2.0,5,2,0.0,0,0,0,0,1,0,0,1,1,0,2.0,2,3,0,1,103.0
62,2015,11,15,47,6,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,1,4,0,2.0,2,3,0,1,81.9
5,2015,11,15,47,4,2,2,1.0,4,1,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,3,0,1,93.5
38,2015,12,25,52,5,2,4,2.0,6,2,0.0,0,0,1,0,0,0,0,1,1,0,2.0,2,3,0,0,97.0
22,2015,11,24,48,5,0,3,2.0,3,2,0.0,0,0,1,0,1,0,0,1,4,0,2.0,2,3,0,0,113.67
6,2015,11,18,47,1,0,1,1.0,1,1,0.0,0,0,0,0,2,0,0,0,1,0,4.0,2,1,0,1,65.0
54,2015,11,16,47,0,1,2,2.0,3,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,69.0
380,2016,11,20,48,3,2,1,1.0,3,1,0.0,0,0,1,0,0,0,0,1,1,0,2.0,2,3,0,0,81.0
0,2015,11,16,47,5,1,2,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,75.0
1,2016,9,15,38,6,0,2,2.0,2,2,0.0,0,1,0,1,2,0,0,0,1,0,1.0,1,0,0,1,75.0
4,2016,12,11,51,2,2,0,2.0,2,2,0.0,0,1,0,2,0,0,0,0,1,0,1.0,1,0,0,1,75.0
6,2016,12,13,51,2,0,1,2.0,1,2,0.0,0,1,0,2,0,0,0,0,1,0,1.0,1,0,0,1,75.0
61,2015,11,23,48,1,1,3,1.0,4,1,0.0,0,0,1,0,0,0,0,0,1,0,4.0,2,1,0,0,70.0
1,2015,11,19,47,1,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,65.0
1,2015,11,19,47,4,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,65.0
8,2016,1,14,3,6,0,1,1.0,1,1,0.0,0,1,1,0,0,0,0,0,1,0,1.0,1,0,0,0,66.0
1,2015,11,20,47,0,4,10,1.0,14,1,0.0,0,1,0,0,3,0,0,1,4,0,2.0,2,0,0,1,117.43
22,2015,11,17,47,1,0,3,2.0,3,2,0.0,0,0,0,0,1,0,0,1,1,0,2.0,2,0,0,1,90.95
2,2015,11,18,47,4,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,3,0,1,107.0
1,2015,11,19,47,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0,1,65.0
5,2015,11,15,47,4,2,3,1.0,5,1,0.0,0,0,0,0,0,0,0,0,1,3,2.0,2,0,0,1,73.15
6,2015,11,16,47,4,1,3,1.0,4,1,0.0,0,0,0,0,0,0,0,0,1,3,2.0,2,0,0,1,73.15
2,2015,11,19,47,5,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,98.0
55,2015,11,15,47,5,2,3,2.0,5,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,60.0
50,2015,11,17,47,3,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,2,0,1,60.0
1,2015,11,19,47,1,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,65.0
2,2015,11,25,48,5,0,1,1.0,1,1,0.0,0,1,0,1,0,0,0,0,1,0,1.0,1,0,0,1,65.0
5,2015,12,2,49,6,0,1,1.0,1,1,0.0,0,1,0,2,0,0,0,0,1,0,1.0,1,0,0,1,74.0
2,2016,1,6,2,2,0,1,2.0,1,2,0.0,0,1,0,3,0,0,0,0,1,0,1.0,1,0,0,1,75.0
5,2016,2,3,6,4,0,1,1.0,1,1,0.0,0,1,0,4,0,0,0,0,1,0,1.0,1,0,0,1,66.0
8,2016,5,4,19,2,0,1,1.0,1,1,0.0,0,1,0,5,0,0,0,0,1,0,1.0,1,0,0,0,67.0
6,2016,5,18,21,3,0,1,1.0,1,1,0.0,0,1,2,5,0,0,0,0,1,0,1.0,1,0,0,0,65.0
1,2016,6,1,23,0,0,1,1.0,1,1,0.0,0,1,2,5,0,0,1,0,1,0,1.0,1,0,0,1,67.0
5,2017,2,1,5,3,0,1,1.0,1,1,0.0,0,1,2,6,0,0,1,0,1,0,1.0,1,0,0,1,67.0
20,2017,7,11,28,3,0,1,1.0,1,1,0.0,0,1,3,7,0,0,0,0,1,0,1.0,1,0,0,0,67.0
7,2017,7,19,29,1,0,1,1.0,1,1,0.0,0,1,3,7,0,0,0,0,1,0,1.0,1,0,0,1,65.0
3,2015,11,15,47,4,2,3,1.0,5,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,44.8
28,2015,11,17,47,3,0,3,3.0,3,3,0.0,0,0,0,0,0,0,0,1,1,0,3.0,2,0,0,1,51.6
66,2015,11,19,47,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,2,4,0,2.0,2,3,0,1,81.9
9,2015,11,18,47,2,0,2,2.0,2,2,0.0,0,0,0,0,1,0,0,0,1,0,1.0,1,0,0,1,75.0
57,2015,11,17,47,0,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,60.0
0,2015,11,19,47,6,0,1,1.0,1,1,0.0,0,0,0,0,3,0,0,0,1,0,0.0,0,0,0,1,99.0
51,2015,12,30,53,0,0,3,4.0,3,2,2.0,0,0,1,0,0,0,0,0,6,0,2.0,2,0,0,0,199.33
88,2015,12,11,50,2,0,2,2.0,2,2,0.0,0,0,1,0,0,0,0,2,1,0,2.0,2,3,0,0,76.5
88,2015,12,11,50,1,0,2,2.0,2,2,0.0,0,0,1,0,0,0,0,2,1,0,2.0,2,3,0,0,76.5
12,2015,11,23,48,2,1,2,1.0,3,1,0.0,0,0,1,0,0,0,0,1,1,0,2.0,2,3,0,0,101.0
1,2015,11,19,47,5,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,110.0
60,2015,11,15,47,2,2,4,2.0,6,2,0.0,0,0,0,0,0,0,0,1,1,3,2.0,2,3,0,1,76.0
28,2015,11,19,47,5,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,1,3.0,2,0,0,1,99.0
42,2015,11,16,47,1,1,4,2.0,5,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,3,0,1,104.42
66,2015,11,17,47,6,0,4,3.0,4,2,0.0,1,0,0,0,0,0,0,3,4,0,2.0,2,0,0,1,81.9
19,2015,11,18,47,1,0,3,1.0,3,1,0.0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,1,96.33
12,2016,3,12,11,3,0,1,1.0,1,1,0.0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,0,1,97.0
53,2015,11,18,47,4,0,3,1.0,3,1,0.0,0,0,0,0,3,0,0,0,1,0,4.0,2,1,0,1,65.0
53,2015,11,18,47,0,0,3,1.0,3,1,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,65.0
53,2015,11,18,47,1,0,3,1.0,3,1,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,65.0
53,2015,11,18,47,5,0,3,1.0,3,1,0.0,0,0,0,0,3,0,0,0,1,0,4.0,2,1,0,1,65.0
30,2015,11,18,47,1,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,3,0,1,113.4
53,2015,11,18,47,3,0,3,1.0,3,1,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,65.0
55,2015,11,17,47,3,0,4,2.0,4,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,60.0
244,2016,7,6,28,6,0,4,2.0,4,2,0.0,0,0,1,0,0,0,0,1,1,0,2.0,2,3,0,0,107.0
54,2015,12,28,53,4,1,3,2.0,4,2,0.0,0,0,1,0,0,0,0,1,6,3,2.0,2,3,0,0,158.95
17,2015,12,5,49,1,1,1,2.0,2,2,0.0,0,0,1,0,0,0,0,0,1,0,2.0,2,3,0,0,107.0
17,2015,12,5,49,1,1,1,2.0,2,2,0.0,0,0,1,0,0,0,0,0,1,0,2.0,2,3,0,0,107.0
17,2015,12,5,49,3,1,1,2.0,2,2,0.0,0,0,1,0,0,0,0,0,1,0,2.0,2,3,0,0,107.0
17,2015,12,5,49,2,1,1,2.0,2,2,0.0,0,0,1,0,0,0,0,0,1,0,2.0,2,3,0,0,107.0
52,2015,11,19,47,4,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,2,0,1,60.0
54,2015,11,18,47,1,0,4,2.0,4,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,60.0
32,2015,11,20,47,0,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
59,2015,11,19,47,6,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,60.0
52,2015,11,19,47,0,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,1,4,0,3.0,2,2,0,1,60.0
32,2015,11,20,47,5,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
52,2015,11,19,47,3,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,1,4,0,3.0,2,2,0,1,60.0
32,2015,11,20,47,5,0,2,1.0,2,1,0.0,0,0,0,0,1,0,0,0,1,0,3.0,2,1,0,1,73.0
32,2015,11,20,47,0,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
32,2015,11,20,47,3,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
56,2015,11,19,47,6,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,1,4,0,3.0,2,0,0,1,60.0
64,2015,11,20,47,6,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,2,1,0,2.0,2,0,0,1,79.2
64,2015,11,20,47,2,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,2,1,0,2.0,2,0,0,1,79.2
67,2015,11,20,47,6,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,2,4,0,2.0,2,3,0,1,81.9
32,2015,11,20,47,3,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
32,2015,11,20,47,1,0,2,1.0,2,1,0.0,0,0,0,0,1,0,0,0,1,0,3.0,2,1,0,1,73.0
22,2015,11,19,47,0,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,95.0
42,2015,11,20,47,1,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,2,1,0,3.0,2,2,0,1,63.0
42,2015,11,20,47,0,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,2,1,0,3.0,2,2,0,1,63.0
32,2015,11,20,47,0,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
32,2015,11,20,47,3,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
32,2015,11,20,47,6,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
32,2015,11,20,47,6,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
32,2015,11,20,47,4,0,2,2.0,2,2,0.0,0,0,0,0,3,0,0,0,1,0,3.0,2,1,0,1,85.0
32,2015,11,20,47,0,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
32,2015,11,20,47,0,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,1,0,1,73.0
